    Date, Time,Ozone,TempNear,RHNear
20111025,2:00,26,71.61,84.55
20111025,3:00,26,71.19,86.72
20111025,4:00,16,71.07,86
20111025,5:00,5,70.94,84.22
20111025,6:00,1,71.01,84.56
20111025,7:00,4,72.66,82.33
20111025,8:00,23,76.08,76.99
20111025,9:00,33,78.1,69.78
20111025,10:00,37,80.19,61.07
20111025,11:00,43,82.37,53.38
20111025,12:00,40,82.77,55.91
20111025,13:00,38,82.04,58.17
20111025,14:00,37,83.13,54.48
20111025,15:00,35,82.35,54.59
20111025,16:00,34,80.6,57.77
20111025,17:00,36,78.16,65.95
20111025,18:00,35,75.95,72.53
20111025,19:00,31,74.82,75.36
20111025,20:00,34,73.85,75.89
20111025,21:00,33,72.81,76.06
20111025,22:00,31,72.18,75.63
20111025,23:00,32,71.3,76.6
20111026,0:00,31,70.85,76.22
20111026,1:00,32,70.42,74.96
20111026,2:00,30,70.16,75.97
20111026,3:00,30,70.04,76.78
20111026,4:00,32,70.13,78.4
20111026,5:00,17,70.38,79.64
20111026,6:00,4,70.44,80.78
20111026,7:00,10,72.78,79.63
20111026,8:00,26,76.78,73.88
20111026,9:00,36,79.42,66
20111026,10:00,36,81.49,60.48
20111026,11:00,38,82.38,56.91
20111026,12:00,36,82.62,56.2
20111026,13:00,33,82.59,55.01
20111026,14:00,34,83.55,53.72
20111026,15:00,35,83.28,54.14
20111026,16:00,31,81.58,55.98
20111026,17:00,29,79.2,60.64
20111026,18:00,27,76.78,68.22
20111026,19:00,29,75.26,74.88
20111026,20:00,30,74.05,78.29
20111026,21:00,30,73.53,79.16
20111026,22:00,31,73.26,79.75
20111026,23:00,28,72.73,81.05
20111027,0:00,26,72.27,80.96
20111027,1:00,23,71.84,79.88
20111027,2:00,24,71.4,80.25
20111027,3:00,18,70.88,79.17
20111027,4:00,18,70.87,78.96
20111027,5:00,7,71.66,78.28
20111027,6:00,0,72.29,79.34
20111027,7:00,2,73.83,78.16
20111027,8:00,2,76.64,75.45
20111027,9:00,16,79.55,69.89
20111027,10:00,32,81.42,61.88
20111027,11:00,35,83.36,53.62
20111027,12:00,34,84.07,46.19
20111027,13:00,34,85.55,42.38
20111027,14:00,34,86.08,41.88
20111027,15:00,29,84.76,49.79
20111027,16:00,29,82.58,53.36
20111027,17:00,23,80.38,57.52
20111027,18:00,22,73.44,74.74
20111027,19:00,15,71.03,84.04
20111027,20:00,11,69.46,86.42
20111027,21:00,13,64.79,85.77
20111027,22:00,15,62.27,81.59
20111027,23:00,15,58.99,82.14
20111028,0:00,11,57.11,84.27
20111028,1:00,10,57.12,82.79
20111028,2:00,10,56.83,83.04
20111028,3:00,8,56.93,82.28
20111028,4:00,9,56.67,82.46
20111028,5:00,8,56.62,81.99
20111028,6:00,7,56.75,77.67
20111028,7:00,13,56.53,72.65
20111028,8:00,13,56.11,67.63
20111028,9:00,13,56.41,67.78
20111028,10:00,19,57.67,63.63
20111028,11:00,22,57.36,63.26
20111028,12:00,24,57.21,62.09
20111028,13:00,25,57.71,60.45
20111028,14:00,26,59.31,58.29
20111028,15:00,24,59.78,55.7
20111028,16:00,22,58.41,56.21
20111028,17:00,22,57.56,57.08
20111028,18:00,16,56.53,59.67
20111028,19:00,7,55.42,65.72
20111028,20:00,4,54.6,69.58
20111028,21:00,3,53.53,69.29
20111028,22:00,3,53.09,68.95
20111028,23:00,5,52.37,68.03
20111029,0:00,6,51.4,70.21
20111029,1:00,7,50.58,70.33
20111029,2:00,7,49.85,73.72
20111029,3:00,9,48.88,76.58
20111029,4:00,9,47.88,77.19
20111029,5:00,4,47.37,75.51
20111029,6:00,2,47.07,76.51
20111029,7:00,3,48.77,74.26
20111029,8:00,7,52.62,64.42
20111029,9:00,18,56.88,52.09
20111029,10:00,32,59.52,40.19
20111029,11:00,36,61.07,36.14
20111029,12:00,40,62.73,32.77
20111029,13:00,43,63.85,31.38
20111029,14:00,42,65.17,30.04
20111029,15:00,44,65.65,29.55
20111029,16:00,42,65.61,30.63
20111029,17:00,36,64.2,33.3
20111029,18:00,25,62.28,37.5
20111029,19:00,7,59.05,37.67
20111029,20:00,4,57.67,42.52
20111029,21:00,14,56.24,43.55
20111029,22:00,   NA,54.76,48.43
20111029,23:00,   NA,53.55,53.24
20111030,0:00,2,52.91,57.67
20111030,1:00,2,52,63.05
20111030,2:00,0,51.98,64.18
20111030,3:00,0,51.33,71.39
20111030,4:00,0,50.53,74.02
20111030,5:00,0,49.92,76.22
20111030,6:00,0,50.13,74.75
20111030,7:00,2,52.12,69.03
20111030,8:00,15,57.39,59.46
20111030,9:00,27,61.92,50.79
20111030,10:00,40,65.01,45.82
20111030,11:00,51,67.03,44.6
20111030,12:00,57,68.42,43.21
20111030,13:00,64,69.76,40.34
20111030,14:00,67,70.52,38.36
20111030,15:00,67,70.94,38.76
20111030,16:00,59,70.14,42.83
20111030,17:00,51,67.54,46.45
20111030,18:00,43,65.26,53.11
20111030,19:00,35,63.31,60.02
20111030,20:00,18,61.98,62.62
20111030,21:00,14,60.71,66.94
20111030,22:00,19,59.92,69
20111030,23:00,22,59.41,72.02
20111031,0:00,20,57.99,77.18
20111031,1:00,2,57.46,81.71
20111031,2:00,0,56.12,82.19
20111031,3:00,0,55.54,83.05
20111031,4:00,0,54.95,84.08
20111031,5:00,0,54.67,84.36
20111031,6:00,0,54.31,86.71
20111031,7:00,1,55.37,87.21
20111031,8:00,2,58.44,80.51
20111031,9:00,10,63.12,68.18
20111031,10:00,30,67.07,52.78
20111031,11:00,46,69.83,44.86
20111031,12:00,54,71.62,37.26
20111031,13:00,59,73.08,33.64
20111031,14:00,54,73.83,37.06
20111031,15:00,56,74.33,36.18
20111031,16:00,63,73.83,35.31
20111031,17:00,59,71.72,37.46
20111031,18:00,30,68.75,38.52
20111031,19:00,40,65.59,50.23
20111031,20:00,35,63.76,53.58
20111031,21:00,36,62.27,54.95
20111031,22:00,35,60.98,55.27
20111031,23:00,31,59.45,54.58
20111101,0:00,24,59.39,56.17
20111101,1:00,22,58.45,56.93
20111101,2:00,19,57.54,58.79
20111101,3:00,11,57.07,68.67
20111101,4:00,2,56.48,77.83
20111101,5:00,0,55.88,79.78
20111101,6:00,0,55.98,83.07
20111101,7:00,1,58.02,81.69
20111101,8:00,4,63.74,69.83
20111101,9:00,27,70.26,59.19
20111101,10:00,45,72.62,56.88
20111101,11:00,49,75,53.01
20111101,12:00,49,76.24,49.37
20111101,13:00,47,76.48,49.5
20111101,14:00,49,76.23,55.98
20111101,15:00,49,74.63,57.87
20111101,16:00,55,72.88,58.91
20111101,17:00,50,71.01,60.12
20111101,18:00,45,69.8,62.98
20111101,19:00,46,68.9,64.72
20111101,20:00,36,68.33,67.87
20111101,21:00,41,67.1,74.92
20111101,22:00,39,66.84,80.77
20111101,23:00,31,66.37,83.31
20111102,0:00,37,67.7,84.9
20111102,1:00,37,68.12,84.91
20111102,2:00,38,67.5,84.69
20111102,3:00,33,67.36,85.7
20111102,4:00,28,67.27,86.88
20111102,5:00,19,67.39,87.36
20111102,6:00,6,67.27,87.49
20111102,7:00,4,68.92,85.98
20111102,8:00,15,71.36,84.2
20111102,9:00,28,73.84,79.17
20111102,10:00,30,77.09,68.14
20111102,11:00,34,79.93,52.97
20111102,12:00,32,81.78,49.34
20111102,13:00,31,82.23,48.72
20111102,14:00,30,82.28,51.23
20111102,15:00,28,81.45,53.01
20111102,16:00,27,79.64,57.16
20111102,17:00,24,77.87,62.57
20111102,18:00,23,76,69.25
20111102,19:00,17,74.48,77.38
20111102,20:00,18,73.44,82.31
20111102,21:00,17,73.04,84.23
20111102,22:00,15,72.12,85.45
20111102,23:00,16,71.65,86.63
20111103,0:00,22,62.73,73.45
20111103,1:00,21,61.23,51.16
20111103,2:00,19,59.01,46.31
20111103,3:00,18,57.23,47.45
20111103,4:00,18,55.63,45.04
20111103,5:00,14,54.05,45.23
20111103,6:00,13,52.16,48.43
20111103,7:00,12,51.18,49.48
20111103,8:00,15,51.44,48.9
20111103,9:00,18,53.01,46.02
20111103,10:00,21,55.22,41.22
20111103,11:00,24,57.68,36.69
20111103,12:00,27,60.23,30.94
20111103,13:00,31,62.17,26.51
20111103,14:00,31,62.87,24.26
20111103,15:00,30,63.21,23.61
20111103,16:00,29,62.05,25.27
20111103,17:00,22,60.42,27.38
20111103,18:00,13,58.67,29.67
20111103,19:00,12,56.91,33.17
20111103,20:00,11,55.26,34.48
20111103,21:00,6,53.79,35.97
20111103,22:00,8,52.06,37.6
20111103,23:00,8,50.8,37.48
20111104,0:00,13,49.28,38.83
20111104,1:00,17,48.13,41.1
20111104,2:00,16,47.11,43.09
20111104,3:00,12,46.33,45.77
20111104,4:00,6,45.08,48.04
20111104,5:00,1,44.35,50.23
20111104,6:00,1,43.99,52.79
20111104,7:00,2,45.42,49.43
20111104,8:00,6,49.37,44.02
20111104,9:00,16,53.48,37.5
20111104,10:00,25,56.51,33.88
20111104,11:00,25,59.05,30.49
20111104,12:00,30,61.08,26.39
20111104,13:00,29,63.59,24.3
20111104,14:00,32,64.97,23.38
20111104,15:00,26,65.5,23.57
20111104,16:00,28,65.88,24.71
20111104,17:00,23,65.03,29.33
20111104,18:00,8,61.98,32.63
20111104,19:00,1,58.6,37.72
20111104,20:00,1,56.86,38.32
20111104,21:00,2,54.82,43.88
20111104,22:00,2,53.4,48.78
20111104,23:00,1,51.41,53.06
20111105,0:00,0,50.88,57.12
20111105,1:00,0,49.98,61.27
20111105,2:00,0,49.66,67.26
20111105,3:00,0,48.7,68.27
20111105,4:00,0,48.92,69.58
20111105,5:00,0,49.59,73.7
20111105,6:00,0,50.35,75.18
20111105,7:00,3,50.69,77.56
20111105,8:00,9,55.24,76.37
20111105,9:00,16,60.62,70.88
20111105,10:00,28,65.78,62.62
20111105,11:00,37,68.55,59.27
20111105,12:00,42,70.5,58.92
20111105,13:00,46,71.6,58.18
20111105,14:00,46,71,59.98
20111105,15:00,44,69.85,64.46
20111105,16:00,38,67.74,71.32
20111105,17:00,35,66.93,76.56
20111105,18:00,33,66.01,77.98
20111105,19:00,31,66.62,78.22
20111105,20:00,29,67.72,71.44
20111105,21:00,34,68.78,66.54
20111105,22:00,   NA,69.15,67.92
20111105,23:00,33,68.67,66.44
20111106,0:00,35,69.09,65.25
20111106,1:00,38,70.26,63.8
20111106,2:00,36,70.6,63.45
20111106,3:00,37,70.7,66.26
20111106,4:00,34,70.65,66.53
20111106,5:00,30,71.22,66.99
20111106,6:00,   NA,70.45,73.72
20111106,7:00,   NA,70.75,74.13
20111106,8:00,   NA,72.99,68.47
20111106,9:00,   NA,75.29,66.92
20111106,10:00,   NA,77.06,68.17
20111106,11:00,   NA,77.38,66.71
20111106,12:00,   NA,78.15,64.85
20111106,13:00,   NA,77.79,66.63
20111106,14:00,   NA,77.38,66.27
20111106,15:00,   NA,76.3,68.83
20111106,16:00,   NA,74.84,72.59
20111106,17:00,   NA,73.46,77.89
20111106,18:00,   NA,72.92,80.49
20111106,19:00,   NA,72.8,81.85
20111106,20:00,   NA,72.42,83.32
20111106,21:00,   NA,72.01,82.09
20111106,22:00,   NA,71.65,82.2
20111106,23:00,   NA,70.73,83.82
20111107,0:00,   NA,70.84,82.8
20111107,1:00,   NA,71.34,80.12
20111107,2:00,   NA,72,79.64
20111107,3:00,   NA,71.24,83.7
20111107,4:00,   NA,70.86,85.06
20111107,5:00,   NA,70.63,85.64
20111107,6:00,   NA,70.72,86.14
20111107,7:00,   NA,71.15,86.12
20111107,8:00,   NA,72.86,84.38
20111107,9:00,   NA,73.92,82.9
20111107,10:00,   NA,75.24,78.39
20111107,11:00,   NA,75.92,76.99
20111107,12:00,   NA,76.94,73.66
20111107,13:00,28,76.63,74.19
20111107,14:00,   NA,76.1,76.35
20111107,15:00,   NA,76.12,77.52
20111107,16:00,23,75.24,78.67
20111107,17:00,26,73.7,81.93
20111107,18:00,26,72.55,83.39
20111107,19:00,25,72.22,84.73
20111107,20:00,26,72.47,84.39
20111107,21:00,24,73.42,83.5
20111107,22:00,28,73.97,82.53
20111107,23:00,30,74.21,81.58
20111108,0:00,31,74.05,78.94
20111108,1:00,31,73.88,79.42
20111108,2:00,32,73.99,77.9
20111108,3:00,32,73.97,78.01
20111108,4:00,32,73.4,78.61
20111108,5:00,28,73.25,79.78
20111108,6:00,22,73.38,80.12
20111108,7:00,17,74.18,78.79
20111108,8:00,21,76.62,74.82
20111108,9:00,24,77.06,73.21
20111108,10:00,23,77.79,72.97
20111108,11:00,25,78.91,73.17
20111108,12:00,30,80.1,70.99
20111108,13:00,23,77.87,72.43
20111108,14:00,19,75.24,80.25
20111108,15:00,20,77.82,75.37
20111108,16:00,18,76.33,76.74
20111108,17:00,17,73.74,81.36
20111108,18:00,17,72.73,81.63
20111108,19:00,15,72.23,84.35
20111108,20:00,17,73.8,78.78
20111108,21:00,16,72.61,58.57
20111108,22:00,17,71.58,58.66
20111108,23:00,24,70.71,53.21
20111109,0:00,27,67.94,46.08
20111109,1:00,25,65.53,50.93
20111109,2:00,20,63.29,55.59
20111109,3:00,17,61.03,62.65
20111109,4:00,16,60.04,68.01
20111109,5:00,17,58.05,74.33
20111109,6:00,13,56.36,73.07
20111109,7:00,11,55.57,70.89
20111109,8:00,15,56.36,64.32
20111109,9:00,16,57.42,60.73
20111109,10:00,19,58.33,55.61
20111109,11:00,20,60.12,52.06
20111109,12:00,23,61.84,49.3
20111109,13:00,27,62.63,46.65
20111109,14:00,29,63.62,44.05
20111109,15:00,28,63.99,43.45
20111109,16:00,24,63.29,43.92
20111109,17:00,23,62.07,45.23
20111109,18:00,21,61.5,45.07
20111109,19:00,29,60.85,43.21
20111109,20:00,32,59.02,50.14
20111109,21:00,32,58.85,48.86
20111109,22:00,32,58.58,44.4
20111109,23:00,34,58.02,42.79
20111110,0:00,34,57.34,42.74
20111110,1:00,34,56.35,44.01
20111110,2:00,32,55.48,46.03
20111110,3:00,31,54.22,48.39
20111110,4:00,26,52.11,52.93
20111110,5:00,21,50.39,55.92
20111110,6:00,14,49.61,57.02
20111110,7:00,13,50.49,56.48
20111110,8:00,19,52.74,50.03
20111110,9:00,28,55.38,37.92
20111110,10:00,33,57.81,31.99
20111110,11:00,35,60.01,25.98
20111110,12:00,36,61.54,21.79
20111110,13:00,36,63.02,20.04
20111110,14:00,37,63.71,20.57
20111110,15:00,34,64.09,22.57
20111110,16:00,28,63.95,22.38
20111110,17:00,18,62.43,25.7
20111110,18:00,5,60.28,29.96
20111110,19:00,3,58.34,31.28
20111110,20:00,3,55.13,32.78
20111110,21:00,3,53.59,34.28
20111110,22:00,4,52.06,43.62
20111110,23:00,   NA,50.99,56.31
20111111,0:00,   NA,50.02,60.54
20111111,1:00,   NA,47.86,61.38
20111111,2:00,   NA,47.13,63.2
20111111,3:00,   NA,46.12,66.53
20111111,4:00,   NA,45.17,54.25
20111111,5:00,   NA,44.66,59.49
20111111,6:00,   NA,44.72,68.47
20111111,7:00,   NA,47.43,62.79
20111111,8:00,   NA,54.56,40.13
20111111,9:00,   NA,60.42,32.12
20111111,10:00,   NA,62.56,26.03
20111111,11:00,   NA,63.66,25.83
20111111,12:00,   NA,65.22,26.8
20111111,13:00,   NA,66.33,24.48
20111111,14:00,   NA,67.64,25.44
20111111,15:00,   NA,67.96,32.23
20111111,16:00,   NA,66.71,37.94
20111111,17:00,   NA,64.01,44.24
20111111,18:00,   NA,61.23,49.96
20111111,19:00,   NA,59.48,52.93
20111111,20:00,   NA,58.67,54.83
20111111,21:00,   NA,57.56,56.77
20111111,22:00,   NA,56.55,58.73
20111111,23:00,   NA,56.89,60.63
20111112,0:00,   NA,57.28,61.4
20111112,1:00,   NA,55.99,62.23
20111112,2:00,   NA,55.43,63.88
20111112,3:00,   NA,55.79,64.78
20111112,4:00,   NA,56.01,66.4
20111112,5:00,   NA,59.12,65.85
20111112,6:00,   NA,60.58,68.83
20111112,7:00,   NA,62.63,69.17
20111112,8:00,   NA,66.99,63.51
20111112,9:00,   NA,70.9,58.04
20111112,10:00,   NA,73.26,54.36
20111112,11:00,   NA,74.71,51.62
20111112,12:00,   NA,74.06,52.98
20111112,13:00,   NA,75.22,52.83
20111112,14:00,   NA,75.38,53.73
20111112,15:00,   NA,74.84,55.29
20111112,16:00,   NA,73.09,59.24
20111112,17:00,   NA,70.72,65.62
20111112,18:00,   NA,69.28,68.94
20111112,19:00,   NA,68.93,69.67
20111112,20:00,   NA,68.16,72.53
20111112,21:00,   NA,67.92,74.45
20111112,22:00,   NA,68.03,73.35
20111112,23:00,   NA,67.23,74.81
20111113,0:00,   NA,67.13,76.39
20111113,1:00,   NA,67.46,77.29
20111113,2:00,   NA,67.75,78.23
20111113,3:00,   NA,67.58,80.28
20111113,4:00,   NA,66.88,80.25
20111113,5:00,   NA,67.28,81.74
20111113,6:00,   NA,67.12,81.72
20111113,7:00,   NA,68.13,81.83
20111113,8:00,   NA,71.67,78.51
20111113,9:00,   NA,76.29,73.38
20111113,10:00,   NA,76.92,68.24
20111113,11:00,   NA,80.37,64.38
20111113,12:00,   NA,76.64,68.89
20111113,13:00,   NA,79.14,74.17
20111113,14:00,   NA,80.77,68.95
20111113,15:00,   NA,81.42,65.74
20111113,16:00,   NA,80.16,65.38
20111113,17:00,   NA,77.67,69.19
20111113,18:00,   NA,75.66,75.26
20111113,19:00,   NA,74.2,78.59
20111113,20:00,   NA,73.01,82.6
20111113,21:00,   NA,72.09,83.78
20111113,22:00,   NA,72.29,82.6
20111113,23:00,   NA,71.94,83.17
20111114,0:00,   NA,71.42,82.85
20111114,1:00,   NA,70.82,83.84
20111114,2:00,   NA,70.27,84.97
20111114,3:00,   NA,69.86,85.68
20111114,4:00,   NA,69.33,85.93
20111114,5:00,   NA,69,86.87
20111114,6:00,   NA,69.42,86.73
20111114,7:00,   NA,70.17,85.92
20111114,8:00,   NA,73.75,80.01
20111114,9:00,   NA,75.92,72.4
20111114,10:00,   NA,77.42,71.44
20111114,11:00,   NA,79.12,67.04
20111114,12:00,   NA,80.29,65.22
20111114,13:00,   NA,80.83,63.28
20111114,14:00,24,79.89,63.38
20111114,15:00,24,79.08,64.99
20111114,16:00,22,77.99,67.22
20111114,17:00,20,76.02,70.44
20111114,18:00,20,74.39,73.23
20111114,19:00,22,73.41,75.17
20111114,20:00,18,72.92,77.5
20111114,21:00,21,72.42,79.01
20111114,22:00,24,72.54,78.6
20111114,23:00,24,72.62,79.38
20111115,0:00,26,72.26,80.78
20111115,1:00,26,71.81,82.95
20111115,2:00,20,71.63,84.17
20111115,3:00,16,71.42,84.99
20111115,4:00,11,71.18,85.96
20111115,5:00,12,71.43,86.54
20111115,6:00,7,71.38,85.86
20111115,7:00,6,71.39,84.13
20111115,8:00,12,74.31,80.43
20111115,9:00,20,76.91,74.14
20111115,10:00,23,78.97,67.88
20111115,11:00,26,79.88,65.13
20111115,12:00,24,79.4,64.83
20111115,13:00,19,77.7,75.19
20111115,14:00,23,72.42,81.64
20111115,15:00,22,72.3,81.12
20111115,16:00,18,72.84,81.42
20111115,17:00,14,72.46,82.01
20111115,18:00,12,72.01,84.04
20111115,19:00,14,71.39,85.6
20111115,20:00,8,70.22,85.29
20111115,21:00,11,68.84,83.53
20111115,22:00,13,67.94,82.33
20111115,23:00,11,66.82,82.19
20111116,0:00,10,65.83,83.06
20111116,1:00,15,65.13,84.04
20111116,2:00,8,64.48,83.93
20111116,3:00,12,64.48,85.16
20111116,4:00,5,63.53,85.49
20111116,5:00,3,63.23,85.12
20111116,6:00,3,63.02,84.03
20111116,7:00,3,64.18,82.03
20111116,8:00,5,67.41,73.78
20111116,9:00,7,71.47,62.31
20111116,10:00,10,74.53,55.04
20111116,11:00,17,78.02,47.88
20111116,12:00,27,80.39,41.59
20111116,13:00,35,81.97,40.06
20111116,14:00,35,81.66,43.76
20111116,15:00,34,81,46.3
20111116,16:00,23,78.85,46.71
20111116,17:00,19,75.62,59.73
20111116,18:00,16,71.89,69.65
20111116,19:00,16,70.06,72.27
20111116,20:00,22,68.64,75.78
20111116,21:00,19,67.95,74.61
20111116,22:00,19,66.25,72.08
20111116,23:00,16,64.01,68.28
20111117,0:00,15,62.37,70.47
20111117,1:00,16,61.93,72.33
20111117,2:00,17,61.41,75.59
20111117,3:00,23,60.86,71.3
20111117,4:00,25,56.82,63.1
20111117,5:00,23,55.02,54.69
20111117,6:00,17,54,58.99
20111117,7:00,19,53.48,55.14
20111117,8:00,24,53.97,51.6
20111117,9:00,27,54.86,46.62
20111117,10:00,30,56.77,42.55
20111117,11:00,32,58.98,38.38
20111117,12:00,35,61.23,35.07
20111117,13:00,37,63.63,31.07
20111117,14:00,38,64.56,28.02
20111117,15:00,34,65.06,26.78
20111117,16:00,33,65.08,25.43
20111117,17:00,22,63.78,31.01
20111117,18:00,6,61.38,36.28
20111117,19:00,5,58.81,38.59
20111117,20:00,15,56.82,40.88
20111117,21:00,21,55.68,40.15
20111117,22:00,24,54.17,39.85
20111117,23:00,22,52.77,41.81
20111118,0:00,26,51.29,43.56
20111118,1:00,20,50.18,50.73
20111118,2:00,15,49.74,52.67
20111118,3:00,14,48.96,58.73
20111118,4:00,16,48.3,60.48
20111118,5:00,6,47.42,60.37
20111118,6:00,2,46.12,62.56
20111118,7:00,4,46.22,63.19
20111118,8:00,8,49.48,59.21
20111118,9:00,14,54.75,58.41
20111118,10:00,   NA,60.75,58.79
20111118,11:00,31,64.17,59.86
20111118,12:00,36,65.62,60.58
20111118,13:00,37,67.52,59.02
20111118,14:00,35,67.56,59.46
20111118,15:00,29,67.58,60.84
20111118,16:00,32,66.03,66.47
20111118,17:00,31,64.44,72.21
20111118,18:00,31,63.42,75.88
20111118,19:00,25,63.17,77.74
20111118,20:00,26,63.04,76.19
20111118,21:00,26,63.29,75.2
20111118,22:00,28,64.32,78.27
20111118,23:00,31,65.12,76.7
20111119,0:00,30,65.83,73.92
20111119,1:00,36,66.42,74.47
20111119,2:00,35,66.1,74.97
20111119,3:00,32,65.99,75.6
20111119,4:00,29,66.32,76.23
20111119,5:00,28,67.33,76.85
20111119,6:00,21,68.78,77.53
20111119,7:00,17,69.65,77.72
20111119,8:00,20,71.22,77.28
20111119,9:00,23,73.04,76.47
20111119,10:00,31,75.52,72.63
20111119,11:00,32,77.01,70.23
20111119,12:00,34,77.6,68.26
20111119,13:00,31,77.08,69.82
20111119,14:00,31,76.58,71.05
20111119,15:00,30,76.18,72.76
20111119,16:00,31,75.88,74.46
20111119,17:00,28,75.62,75.86
20111119,18:00,28,75.31,77.67
20111119,19:00,25,75.17,79.44
20111119,20:00,24,74.87,80.39
20111119,21:00,24,74.4,82.05
20111119,22:00,   NA,74.2,83.37
20111119,23:00,16,73.93,83.97
20111120,0:00,14,74.38,84.02
20111120,1:00,16,74.86,83.81
20111120,2:00,16,74.57,84.4
20111120,3:00,14,74.14,85.54
20111120,4:00,14,73.94,86.38
20111120,5:00,13,73.32,86.8
20111120,6:00,11,73.36,86.5
20111120,7:00,10,73.59,86.27
20111120,8:00,15,74.45,84.92
20111120,9:00,20,76.2,81.93
20111120,10:00,22,78.45,77.52
20111120,11:00,24,80.53,69.86
20111120,12:00,24,82.1,66.38
20111120,13:00,25,82.18,64.43
20111120,14:00,24,81.23,66.05
20111120,15:00,23,80.62,70.44
20111120,16:00,20,78.49,73.99
20111120,17:00,18,77.1,79.47
20111120,18:00,16,76.55,83.94
20111120,19:00,15,75.47,84.71
20111120,20:00,14,75.49,84.69
20111120,21:00,16,75.4,84.88
20111120,22:00,17,75.3,84.97
20111120,23:00,18,75.29,84.58
20111121,0:00,16,75.26,84.41
20111121,1:00,16,75.16,84.26
20111121,2:00,17,75.03,83.96
20111121,3:00,16,74.89,83.67
20111121,4:00,16,74.67,84.18
20111121,5:00,12,74.28,84.52
20111121,6:00,7,74.22,84.92
20111121,7:00,7,74.5,85.21
20111121,8:00,9,74.99,83.95
20111121,9:00,10,76.34,79.56
20111121,10:00,11,78.14,76.07
20111121,11:00,15,79.72,72.14
20111121,12:00,17,80.31,69.67
20111121,13:00,16,80.57,68.22
20111121,14:00,16,80.12,68.09
20111121,15:00,14,79.04,70.09
20111121,16:00,15,77.78,72.75
20111121,17:00,14,76.11,77.64
20111121,18:00,11,75.32,80.29
20111121,19:00,16,75.13,81.19
20111121,20:00,17,75.11,81.92
20111121,21:00,18,75.03,82.13
20111121,22:00,18,75.02,82.62
20111121,23:00,19,75.32,81.2
20111122,0:00,19,75.03,82.33
20111122,1:00,17,74.44,84.67
20111122,2:00,17,74.22,85.97
20111122,3:00,18,74.62,85.48
20111122,4:00,17,74.74,85.33
20111122,5:00,14,74.8,84.85
20111122,6:00,9,74.39,84.28
20111122,7:00,4,74.31,84.66
20111122,8:00,5,73.34,86.06
20111122,9:00,12,69.92,85.9
20111122,10:00,13,69.21,86.59
20111122,11:00,8,68.88,86.3
20111122,12:00,5,66.72,83.91
20111122,13:00,5,65.75,81.1
20111122,14:00,9,65.34,76.04
20111122,15:00,8,65.69,70.88
20111122,16:00,5,64.17,70.41
20111122,17:00,4,61.24,72.35
20111122,18:00,6,58.66,74.08
20111122,19:00,9,57.98,74.46
20111122,20:00,12,58.04,74.04
20111122,21:00,11,57.86,74.75
20111122,22:00,13,57.14,75.86
20111122,23:00,11,56.74,76.54
20111123,0:00,11,56.52,75.54
20111123,1:00,13,56.15,75.71
20111123,2:00,14,55.33,76.33
20111123,3:00,12,54.24,78.55
20111123,4:00,11,53.02,81.98
20111123,5:00,7,52.21,84.24
20111123,6:00,2,51.64,85.47
20111123,7:00,2,51.92,85.8
20111123,8:00,7,54.4,81.49
20111123,9:00,14,57.47,71.92
20111123,10:00,21,60.88,64.62
20111123,11:00,20,63.69,59.38
20111123,12:00,22,66.38,55.52
20111123,13:00,   NA,68.2,51.72
20111123,14:00,30,69.92,49.05
20111123,15:00,32,70.65,48.17
20111123,16:00,27,70.63,48.22
20111123,17:00,10,69.08,55.45
20111123,18:00,2,66.56,60.77
20111123,19:00,2,64.07,64.78
20111123,20:00,0,62.58,69.16
20111123,21:00,0,60.83,72.1
20111123,22:00,0,60.31,73.2
20111123,23:00,8,59.22,72.93
20111124,0:00,5,58.49,76.57
20111124,1:00,1,56.77,80.16
20111124,2:00,2,55.32,82.4
20111124,3:00,0,54.94,83.86
20111124,4:00,0,53.71,85.19
20111124,5:00,1,52.65,86.12
20111124,6:00,3,51.77,86.57
20111124,7:00,5,51.57,86.29
20111124,8:00,7,52.88,84.93
20111124,9:00,9,54.09,82.38
20111124,10:00,14,54.87,79.66
20111124,11:00,16,56.08,76.75
20111124,12:00,21,57.38,75.12
20111124,13:00,28,59.64,72.03
20111124,14:00,37,62.31,68.71
20111124,15:00,40,64.54,63.18
20111124,16:00,33,63.62,65.37
20111124,17:00,29,61.14,71.25
20111124,18:00,22,59.73,74.16
20111124,19:00,16,58.97,75.88
20111124,20:00,15,58.2,75.26
20111124,21:00,3,56.76,75.71
20111124,22:00,0,55.4,76.66
20111124,23:00,1,55.72,79.49
20111125,0:00,5,56.21,78.05
20111125,1:00,14,57.47,75.26
20111125,2:00,10,57.43,80.99
20111125,3:00,0,56.77,85.71
20111125,4:00,0,55.51,87.3
20111125,5:00,0,54.99,87.98
20111125,6:00,0,55.2,88.34
20111125,7:00,0,55.83,88.53
